Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
25501132,5/7/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11360,1 BAY CLUB DRIVE,BAY CLUB DRIVE,CORPORAL KENNEDY STREET,23 AVENUE,,,ADDRESS,Bayside,,N/A,Assigned,6/6/13 0:00,5/7/13 0:00,07 QUEENS,QUEENS,1044602,223167,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77901208,-73.78208492,"(40.779012083546895, -73.78208491752011)"
25498688,5/7/13 0:00,5/8/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11213,363 NEW YORK AVENUE,NEW YORK AVENUE,CARROLL STREET,CROWN STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,6/6/13 0:00,5/8/13 0:00,09 BROOKLYN,BROOKLYN,998681,182274,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.666965,-73.94798106,"(40.666964996366296, -73.94798106418997)"
25505132,5/8/13 0:00,5/10/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11235,181 MACKENZIE STREET,MACKENZIE STREET,SHORE BOULEVARD,JUGHANDLE,,,ADDRESS,BROOKLYN,,N/A,Closed,6/7/13 0:00,5/10/13 0:00,15 BROOKLYN,BROOKLYN,1000936,150248,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57905639,-73.93993171,"(40.57905638729816, -73.93993170768081)"
25503203,5/8/13 0:00,5/10/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11355,143-30 SANFORD AVENUE,SANFORD AVENUE,BOWNE STREET,PARSONS BOULEVARD,,,ADDRESS,Flushing,,N/A,Closed,6/7/13 0:00,5/10/13 0:00,07 QUEENS,QUEENS,1033494,215644,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75843231,-73.82224796,"(40.758432312270216, -73.82224796017576)"
25512497,5/9/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10033,600 WEST 176 STREET,WEST 176 STREET,ST NICHOLAS AVENUE,WADSWORTH AVENUE,,,ADDRESS,NEW YORK,,N/A,Assigned,6/8/13 0:00,5/9/13 0:00,12 MANHATTAN,MANHATTAN,1001882,247569,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.84617721,-73.9362713,"(40.846177209663864, -73.9362712980107)"
25519024,5/10/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11211,480 HUMBOLDT STREET,HUMBOLDT STREET,FROST STREET,RICHARDSON STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,6/9/13 0:00,5/10/13 0:00,01 BROOKLYN,BROOKLYN,999951,201103,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71864408,-73.94335925,"(40.71864407518914, -73.94335925303804)"
25532108,5/13/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10029,1546 MADISON AVENUE,MADISON AVENUE,EAST 104 STREET,EAST 105 STREET,,,ADDRESS,NEW YORK,,N/A,Assigned,6/12/13 0:00,5/13/13 0:00,11 MANHATTAN,MANHATTAN,998027,228053,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79261815,-73.95024479,"(40.79261815342275, -73.95024478507472)"
25537078,5/13/13 0:00,5/20/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11415,84-70 129 STREET,129 STREET,KEW GARDENS ROAD,METROPOLITAN AVENUE,,,ADDRESS,Kew Gardens,,N/A,Closed,6/12/13 0:00,5/20/13 0:00,09 QUEENS,QUEENS,1033141,196138,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7048952,-73.82366389,"(40.70489519545206, -73.82366388782683)"
25544109,5/14/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10018,25 WEST 39 STREET,WEST 39 STREET,5 AVENUE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Assigned,6/13/13 0:00,5/14/13 0:00,05 MANHATTAN,MANHATTAN,988876,213259,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75202202,-73.98330352,"(40.75202201938784, -73.9833035242886)"
25548696,5/15/13 0:00,5/21/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11214,164 28 AVENUE,28 AVENUE,HARWAY AVENUE,CROPSEY AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,6/14/13 0:00,5/21/13 0:00,13 BROOKLYN,BROOKLYN,987728,153255,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58732503,-73.98747792,"(40.58732502710205, -73.98747792325801)"
25552637,5/16/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11215,147 16 STREET,16 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,6/15/13 0:00,5/16/13 0:00,07 BROOKLYN,BROOKLYN,986605,181844,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66579619,-73.99151116,"(40.66579618976643, -73.99151116068147)"
25551822,5/16/13 0:00,5/21/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11220,4810 6 AVENUE,6 AVENUE,48 STREET,49 STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,6/15/13 0:00,5/21/13 0:00,07 BROOKLYN,BROOKLYN,982283,174187,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64477949,-74.00708802,"(40.644779494700224, -74.00708802016597)"
25552821,5/16/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11215,147 16 STREET,16 STREET,4 AVENUE,5 AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,6/15/13 0:00,5/16/13 0:00,07 BROOKLYN,BROOKLYN,986605,181844,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66579619,-73.99151116,"(40.66579618976643, -73.99151116068147)"
25554063,5/16/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10468,2800 UNIVERSITY AVENUE,UNIVERSITY AVENUE,STRONG STREET,WEST 197 STREET,,,ADDRESS,BRONX,,N/A,Assigned,6/15/13 0:00,5/16/13 0:00,08 BRONX,BRONX,1012130,256831,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.87157219,-73.89919266,"(40.871572192426534, -73.89919266053536)"
25561235,5/17/13 0:00,5/21/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10472,1722 EAST 174 STREET,EAST 174 STREET,NOBLE AVENUE,ROSEDALE AVENUE,,,ADDRESS,BRONX,,N/A,Closed,6/16/13 0:00,5/21/13 0:00,09 BRONX,BRONX,1020036,243395,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8346659,-73.87067823,"(40.8346658959948, -73.87067823459088)"
25561904,5/17/13 0:00,5/21/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11419,104-29 131 STREET,131 STREET,BEND,VAN SICLEN STREET,,,ADDRESS,South Richmond Hill,,N/A,Closed,6/16/13 0:00,5/21/13 0:00,10 QUEENS,QUEENS,1035698,190567,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68958963,-73.81448409,"(40.689589633537565, -73.8144840870675)"
25581158,5/21/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11207,240 COZINE AVENUE,COZINE AVENUE,VERMONT STREET,VAN SICLEN AVENUE,,,ADDRESS,BROOKLYN,,N/A,Assigned,6/20/13 0:00,5/21/13 0:00,05 BROOKLYN,BROOKLYN,1016831,178361,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6561765,-73.88257534,"(40.65617649702889, -73.8825753397958)"
25580329,5/21/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11213,363 NEW YORK AVENUE,NEW YORK AVENUE,CARROLL STREET,CROWN STREET,,,ADDRESS,BROOKLYN,,N/A,Assigned,6/20/13 0:00,5/21/13 0:00,09 BROOKLYN,BROOKLYN,998681,182274,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.666965,-73.94798106,"(40.666964996366296, -73.94798106418997)"
25590649,5/22/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10022,322 EAST 59 STREET,EAST 59 STREET,ED KOCH QUEENSBORO BRIDGE APPR,ED KOCH QUEENSBORO BRIDGE APPR,,,ADDRESS,NEW YORK,,N/A,Assigned,6/21/13 0:00,5/22/13 0:00,06 MANHATTAN,MANHATTAN,994441,216215,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76013082,-73.96321347,"(40.76013082310798, -73.96321346679274)"
25600222,5/23/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,1-2 Family Dwelling,11229,2610 QUENTIN ROAD,QUENTIN ROAD,EAST 26 STREET,EAST 27 STREET,,,ADDRESS,BROOKLYN,,N/A,Pending,6/22/13 0:00,5/23/13 0:00,15 BROOKLYN,BROOKLYN,998898,161320,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6094504,-73.94724434,"(40.60945039659803, -73.94724434128533)"
25598479,5/23/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,3+ Family Mixed Use Building,11105,21-24 31 STREET,31 STREET,21 AVENUE,DITMARS BOULEVARD,,,ADDRESS,ASTORIA,,N/A,Pending,6/22/13 0:00,5/23/13 0:00,01 QUEENS,QUEENS,1009400,222510,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77737906,-73.90919232,"(40.777379055532506, -73.9091923175842)"
25594262,5/23/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11101,31-10 37 AVENUE,37 AVENUE,31 STREET,32 STREET,,,ADDRESS,LONG ISLAND CITY,,N/A,Pending,6/22/13 0:00,5/23/13 0:00,01 QUEENS,QUEENS,1003396,214305,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75487351,-73.93089398,"(40.75487350523252, -73.93089398197345)"
25598567,5/23/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11234,2114 COLEMAN STREET,COLEMAN STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,N/A,Pending,6/22/13 0:00,5/23/13 0:00,18 BROOKLYN,BROOKLYN,1004940,161535,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61002848,-73.92548306,"(40.61002847958509, -73.9254830627897)"
25598568,5/23/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10014,304 WEST 14 STREET,WEST 14 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,NEW YORK,,N/A,Pending,6/22/13 0:00,5/23/13 0:00,02 MANHATTAN,MANHATTAN,983469,208830,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7398667,-74.00281832,"(40.73986670048486, -74.00281832435869)"
25603008,5/24/13 0:00,6/11/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Odor,Commercial Building,11207,1622 BROADWAY,BROADWAY,ELDERT STREET,COVERT STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,6/23/13 14:08,6/11/13 0:00,16 BROOKLYN,BROOKLYN,1008025,188876,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68506583,-73.91427579,"(40.685065827926806, -73.91427579272161)"
25600498,5/24/13 0:00,7/1/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10025,207 WEST 108 STREET,WEST 108 STREET,AMSTERDAM AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,6/23/13 8:37,7/1/13 0:00,07 MANHATTAN,MANHATTAN,993863,231458,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80196946,-73.96527807,"(40.801969462594805, -73.96527806771718)"
25601902,5/24/13 0:00,5/31/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11360,1 BAYCLUB DRIVE,BAYCLUB DRIVE,CORPORAL KENNEDY STREET,23 AVENUE,,,ADDRESS,Bayside,,N/A,Closed,6/23/13 11:06,5/31/13 0:00,07 QUEENS,QUEENS,1044602,223167,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77901208,-73.78208492,"(40.779012083546895, -73.78208491752011)"
25606193,5/25/13 0:00,6/4/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10009,63 AVENUE D,AVENUE D,EAST 5 STREET,EAST 6 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,6/24/13 8:57,6/4/13 0:00,03 MANHATTAN,MANHATTAN,990561,202340,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72205102,-73.97723215,"(40.7220510237684, -73.9772321503916)"
25610604,5/25/13 0:00,5/30/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11221,252 CENTRAL AVENUE,CENTRAL AVENUE,STANHOPE STREET,HIMROD STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,6/24/13 19:46,5/30/13 0:00,04 BROOKLYN,BROOKLYN,1005497,193244,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69706141,-73.92337708,"(40.69706140563891, -73.92337708174246)"
25609487,5/26/13 0:00,5/31/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,11233,155 HOWARD AVENUE,HOWARD AVENUE,MAC DONOUGH STREET,DECATUR STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,6/25/13 11:06,5/31/13 0:00,03 BROOKLYN,BROOKLYN,1006426,188199,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68321177,-73.92004344,"(40.68321176879902, -73.92004344368682)"
25615482,5/27/13 0:00,6/12/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Mixed Use Building,10032,845 RIVERSIDE DRIVE,RIVERSIDE DRIVE,BEND,WEST 160 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,6/26/13 20:13,6/12/13 0:00,12 MANHATTAN,MANHATTAN,999002,244031,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.83647171,-73.94668848,"(40.83647171493619, -73.94668848459759)"
25623223,5/28/13 0:00,5/31/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11105,22-54 CRESCENT STREET,CRESCENT STREET,AMTRAK RAILROAD,23 AVENUE,,,ADDRESS,Astoria,,N/A,Closed,6/27/13 17:39,5/31/13 0:00,01 QUEENS,QUEENS,1007572,222620,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77768599,-73.91579219,"(40.77768598865151, -73.9157921877568)"
25625294,5/29/13 0:00,6/3/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,11230,1910 CONEY ISLAND AVENUE,CONEY ISLAND AVENUE,AVENUE O,AVENUE P,,,ADDRESS,BROOKLYN,,N/A,Closed,6/28/13 15:22,6/3/13 0:00,12 BROOKLYN,BROOKLYN,994645,161849,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6109084,-73.96256096,"(40.6109084026332, -73.96256096170025)"
25629050,5/29/13 0:00,6/3/13 17:50,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10462,801 NEILL AVENUE,NEILL AVENUE,BRONXDALE AVENUE,MATTHEWS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,6/28/13 7:56,6/3/13 17:50,11 BRONX,BRONX,1021742,249105,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85033108,-73.86448126,"(40.85033108044979, -73.86448125859312)"
25633776,5/30/13 0:00,6/11/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10009,186 EAST 2 STREET,EAST 2 STREET,AVENUE A,AVENUE B,,,ADDRESS,NEW YORK,,N/A,Closed,6/29/13 14:28,6/11/13 0:00,03 MANHATTAN,MANHATTAN,988590,202472,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72241452,-73.98434273,"(40.722414518403376, -73.9843427340112)"
25636572,5/30/13 0:00,6/12/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,Commercial Building,10007,66 READE STREET,READE STREET,BROADWAY,CHURCH STREET,,,ADDRESS,NEW YORK,,N/A,Closed,6/29/13 12:49,6/12/13 0:00,01 MANHATTAN,MANHATTAN,982410,199781,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71502924,-74.00663737,"(40.715029243623455, -74.00663736800456)"
25638338,5/30/13 0:00,6/12/13 11:46,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11367,150-38 UNION TURNPIKE,UNION TURNPIKE,150 STREET,152 STREET,,,ADDRESS,Flushing,,N/A,Closed,6/29/13 10:18,6/12/13 11:46,08 QUEENS,QUEENS,1036364,201315,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7190864,-73.81199939,"(40.71908640082292, -73.81199939254861)"
25639107,5/30/13 0:00,6/3/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11234,1845 COLEMAN STREET,COLEMAN STREET,AVENUE R,FILLMORE AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,6/29/13 18:05,6/3/13 0:00,18 BROOKLYN,BROOKLYN,1003537,163194,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61458526,-73.93053136,"(40.614585256245014, -73.93053135560187)"
25648916,6/1/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,11691,711B SEAGIRT AVENUE,SEAGIRT AVENUE,BEACH 6 STREET,BEACH 8 STREET,,,ADDRESS,Far Rockaway,,N/A,Assigned,7/1/13 10:46,6/1/13 11:00,14 QUEENS,QUEENS,1055848,156519,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59599554,-73.74218707,"(40.59599553669944, -73.74218707271653)"
25655604,6/3/13 0:00,,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10314,85E ELMWOOD PARK DRIVE,ELMWOOD PARK DRIVE,DEVON LOOP,DEAD END,,,ADDRESS,STATEN ISLAND,,N/A,Assigned,7/3/13 11:28,6/3/13 11:42,02 STATEN ISLAND,STATEN ISLAND,939562,150723,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58026324,-74.16087628,"(40.58026323665369, -74.16087628257476)"
25659192,6/3/13 0:00,6/20/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,10303,281 LOCKMAN AVENUE,LOCKMAN AVENUE,CONTINENTAL PLACE,NETHERLAND AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,7/3/13 14:22,6/20/13 0:00,01 STATEN ISLAND,STATEN ISLAND,939341,168798,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62987422,-74.16179206,"(40.62987422149427, -74.16179206196266)"
25659492,6/3/13 0:00,6/3/13 17:50,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10462,801 NEILL AVENUE,NEILL AVENUE,BRONXDALE AVENUE,MATTHEWS AVENUE,,,ADDRESS,BRONX,,N/A,Closed,7/3/13 10:12,6/3/13 17:50,11 BRONX,BRONX,1021742,249105,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.85033108,-73.86448126,"(40.85033108044979, -73.86448125859312)"
25663321,6/3/13 0:00,6/13/13 0:00,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,3+ Family Apartment Building,10011,2 5 AVENUE,5 AVENUE,WASHINGTON MEWS,EAST 8 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,7/3/13 17:46,6/13/13 0:00,02 MANHATTAN,MANHATTAN,985190,205935,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73192062,-73.99660831,"(40.73192062465118, -73.99660831115821)"
25668743,6/4/13 0:00,6/12/13 16:23,DOHMH,Department of Health and Mental Hygiene,Unsanitary Pigeon Condition,Pigeon Waste,1-2 Family Dwelling,11234,2114 COLEMAN STREET,COLEMAN STREET,AVENUE T,AVENUE U,,,ADDRESS,BROOKLYN,,N/A,Closed,7/4/13 20:21,6/12/13 16:23,18 BROOKLYN,BROOKLYN,1004940,161535,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61002848,-73.92548306,"(40.61002847958509, -73.9254830627897)"
